file_name,audio_length,gender,text
कुँवर_इस_स_female.wav,8.7895,female,"कुँवर इस समय हवा के घोड़े पर सवार, कल्पना की द्रुतगति से भागा जा रहा था , उस स्थान को, जहाँ उसने सुख-स्वप्न देखा था"
किले_में_च_male.wav,5.4690625,male,"किले में चारों ओर तलाश हुई, नायक ने सवार दौड़ाये; पर कहीं पता न चला"
किले_में_च_female.wav,5.608375,female,"किले में चारों ओर तलाश हुई, नायक ने सवार दौड़ाये; पर कहीं पता न चला"
पहाड़ी_रास्_male.wav,8.1045,male,"पहाड़ी रास्तों का काटना कठिन, उस पर अज्ञातवास की कैद, मृत्यु के दूत पीछे लगे हुए, जिनसे बचना मुश्किल"
पहाड़ी_रास्_female.wav,8.1625625,female,"पहाड़ी रास्तों का काटना कठिन, उस पर अज्ञातवास की कैद, मृत्यु के दूत पीछे लगे हुए, जिनसे बचना मुश्किल"
कुँवर_को_क_male.wav,2.9845,male,कुँवर को कामना-तीर्थ में महीनों लग गये
कुँवर_को_क_female.wav,3.2399375,female,कुँवर को कामना-तीर्थ में महीनों लग गये
जब_यात्रा__male.wav,5.3878125,male,"जब यात्रा पूरी हुई, तो कुँवर में एक कामना के सिवा और कुछ शेष न था"
जब_यात्रा__female.wav,5.70125,female,"जब यात्रा पूरी हुई, तो कुँवर में एक कामना के सिवा और कुछ शेष न था"
दिन_भर_की__male.wav,5.8405625,male,"दिन भर की कठिन यात्रा के बाद जब वह उस स्थान पर पहुँचे, तो संध्या हो गयी थी"
दिन_भर_की__female.wav,6.003125,female,"दिन भर की कठिन यात्रा के बाद जब वह उस स्थान पर पहुँचे, तो संध्या हो गयी थी"
वहाँ_बस्ती_male.wav,2.415625,male,वहाँ बस्ती का नाम भी न था
वहाँ_बस्ती_female.wav,2.705875,female,वहाँ बस्ती का नाम भी न था
दो-चार_टूट_male.wav,4.85375,male,दो-चार टूटे-फूटे झोपड़े उस बस्ती के चिह्न-स्वरूप शेष रह गये थे
